"","commit_hash","commit_message","fix","classification","contains_bug","ns","nd","nf","entrophy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","glm_probability","name","commit_words","bayesian_score","spam_ham","jacob","charles"
"3441","336c6c10575654f44b64153862b28afffb38dd7b","Make Array.prototype.{find, findIndex} do not skip holes in sparse arraysAccording to ES2015 spec, sections 22.1.3.8 and 22.1.3.9, predicatenshould be called for every k from 0 to length, without checking ifnproperty with such index is defined (i.e. even for holes).nnSee section 22.1.3.15 with algorithm for Array.prototype.map, wherenimplementation is required to check HasProperty(O, k) on every iteration.n","False","None","t",2,2,3,1.22131044234848,21,23,930.666666666667,26,0.923946759259259,156,11,1.66141377193752,9,0,"rhino",48,0.5,"ham","False","False"
"2571","33e23745dd021df7bb6f7f251445fabd60b06e8a","Revert Assume buildroot is / unless RPM_BUILD_ROOT is setThis reverts commit 46a07109be5595b4d4b54cc3dc9e60e54d8a1603.n","False","None","t",1,1,1,0,2,4,73,6,0.0454513888888889,13,13816,23.0015278838808,15,0,"javapackages",10,0.134670583244,"ham","False","False"
"2221","34c982220085931d866b99aa1143399f6a05deb8","Add:core:Initial support for cmake build system. This first stage partly supports windows and linux platforms.git-svn-id: https://navit.svn.sourceforge.net/svnroot/navit/trunk@3589 ffa7fe5e-494d-0410-b361-a75ebd5db220n","False","Feature Addition","t",1,40,44,3.2749586218663,774,0,0,1,0,0,75.5,0,97,0,"navit-webos",30,0.0595960719451,"ham","False","False"
"3051","3586065c818a9ac66aa9704ac2c96928b5f6d34e","(forward_reference()) fixed double negation where this op throws a BAD_INV_ORDER when it actually shouldn't (BUG 51)","True","Corrective","t",1,1,1,0,2,2,300,2,79.8622453703704,6,593,1.01252156128797,429,0,"JacORB",11,0.800809995988,"ham","False","False"
"981","3606814415389b925ee40de659bdf44f8064b890","slowdown fixgit-svn-id: svn+ssh://svn.code.sf.net/p/jedit/svn/jEdit/trunk@4055 6b1eeb88-9816-0410-afa2-b43733a0f04en","True","Corrective","t",3,4,6,1.77275871651507,85,14,1487,13,27.6589834104938,1671,13959.5,2.95854140867228,8548,0,"jEdit",21,0.5,"ham","True","False"
"3710","36cf42697cea8196cc556ae689994dabade7e575","Fixes #3602 - needed to put backslash before quote characters.","True","Corrective","f",1,1,1,0,1,1,15,14,4.99122685185185,4,3964,1.20035154275326,104,0,"maqetta",6,0.770203364456,"ham","False","False"
"581","379881e69bd7e93f11cfa13b415afe14be8634f6","ACCUMULO-2105 cannot close instance","False","None","t",1,1,1,0,1,5,1302,17,10.9982291666667,31,727,1.09092372825171,45,0,"accumulo",4,0.468398064805,"ham","False","False"
"3411","37a366b2772595270d414d4cc183573a9f56859e","fixes #9803 - thanks markwubben for the patch + report.","True","Corrective","t",1,1,1,0,1,1,388,29,25.6280555555556,8,1397,1.03901973748388,55,0,"dojox-oldmirror",6,0.399310099738,"ham","False","False"
"1601","38f0637dcfe2d0c98158ae9cd73146dbdc5adcb7","GEOT-3861: added test useCoverageBoundsAsROI to illustrate non-intuitive behaviour with roi arggit-svn-id: http://svn.osgeo.org/geotools/trunk@38064 e5c1c795-43da-0310-a71f-fac65c449510n","False","None","t",1,1,1,0,56,6,412,16,0.625960648148148,3,6575,2.59754451491226,5724,0,"geotools",25,0.830561235543,"ham","False","False"
"1110","39e6572a218be07af94609746abb5d55aa058fd4","integrate Hl7 transformation serviceSVN-Revision: 320n","False","None","t",1,7,10,2.75426374744035,312,141,435.3,4,6.62541898148148,30,1865.5,1.03011020837934,1870,0,"caadapter",6,0.558174551028,"ham","True","False"
"2121","3a68dcea637dd4081ade4d38de61e37709ebb6dd","Performance fixes for SPP (Part 1). Fixes:- 1) The AbstractFormContext was repeatedly queried for each parameter in the form. Now fixed to query only once 2) The dateOfEvent was updated separately. Now it is populated at time of SPP application insertionSVN-Revision: 27655n","True","Corrective","t",1,3,4,0.562313429193921,55,59,363,29,27.5774189814815,8,1.5,0.759820836877998,3,0,"catissue-core",29,0.772905204836,"spam","False","False"
"1121","3a8c76dbe62e556b3aa676d5f5d1e35269295586","fix jpa-demo dependencies","True","Corrective","f",1,2,3,1.4281945908435,17,6,147,26,147.927006172839,19,5999,1.0126221470421,730,0,"richfaces",4,0.712319847821,"ham","True","False"
"2331","3b8b220fc6d33fec20beb894f167defeb3eddb58","Allow EventBu#publish from the OnOpen annotated methodgit-svn-id: http://primefaces.googlecode.com/svn/primefaces/trunk@10679 5a70e874-a5cb-11dd-8af2-493fb0bb9f7cn","False","None","t",1,2,2,0.179256066928321,30,7,228,11,8.63443287037037,26,92.5,1.05795255996269,80,0,"primefaces-dcs",21,0.869984130329,"spam","False","False"
"1661","3c119628f0a871cfa6157294bc0757ab7ce83e87","- fixed VectorString3D chain method: wrong order for case d4 - enabled long text labels - added boolean to compute Editions statistics with not only mutations but all.","True","Corrective","t",1,2,5,2.14751605140959,23,17,1607.8,5,5.42278009259259,223,1772,1.08016071676943,1658,0,"TrakEM2",18,0.482844029605,"ham","False","False"
"1491","3d0cc2d008d9b36cd47898fa379f6d658dd1e4ab","Improved placements of data labels outside pie charts.","False","None","t",1,1,1,0,175,126,550,2,37.1512268518519,4,510,1.02691701148895,465,0,"highcharts",7,0.5,"ham","False","False"
"2251","3d14302269500a17c6055440afd181aefa4cad5b","Add papi_children callback for generating the pmns dynamicallyOrder the papi metrics under papi.system.metric (expecting expansionnof metrics to capture pid/tid specifics later) and dynamicallyngenerate the list of metrics based on what's actually available onnthe current hardware.n","False","Feature Addition","t",1,1,2,0.730601212753973,29,108,883.5,28,6.38521990740741,155,257.5,1.12182902230957,215,0,"pcp",28,0.849628583033,"ham","False","False"
"2871","3dc68a7f6385d97efa854f45d5ca485e177f5e0e","Only set callingDescriptor and version in Action param when calling component has requiredVersionDefs or component is versioned@bug W-2717580@n@rev kgray@nhttps://gus.my.salesforce.com/apex/adm_userstorydetail?id=a07B0000001UicDIAS&sfdc.override=1n","True","Corrective","t",2,3,3,1.24194603220605,9,6,1615.66666666667,108,6.73071759259259,322,178,1.28900551034605,110,0,"aura",28,0.0196506550218,"ham","False","False"
"3601","3dc760f448de829941c777efef95fda4c68142e8","fixed 2 bugs in withheld implementation1. Threadlocal was not reset each request so sometime withheld is hidden even when it shouldn'tnn2. but with threadlocal sometimes causes elements to be removed and then metadata saved, losing the elementsnnConflicts:ntweb/src/main/java/org/fao/geonet/kernel/XmlSerializer.javan","True","Corrective","t",1,3,3,1.41955629857161,10,3,228.333333333333,21,31.1419097222222,41,1517,1.02875348255949,709,0,"core-geonetwork",30,0.676038964063,"ham","False","False"
"2471","3e12406663a2572f8ec3367964130c4faf444ac3","fixes 12264 a GFX SVG shape that has been cleared from a surface can't be added back to the surfacegit-svn-id: http://svn.dojotoolkit.org/src/dojox/trunk@24509 560b804f-0ae3-0310-86f3-f6aa0a117693n","True","Corrective","t",1,2,2,0.994030211476956,9,2,400,27,51.0938599537037,31,5.5,1.01103811210382,3,0,"dojox",24,0.818840911536,"spam","False","False"
"3551","4052be0e788ca48174f27e00ecc33d13760394c3","TANGERINE-241: IBatis work on phonegit-svn-id: svn://svn.orangeleap.com/tangerine/mpower/trunk@4456 0f581344-5646-3a48-8ded-616bfea576c6n","False","None","t",4,7,7,2.28492974254095,320,58,74,10,0.358339947089947,38,2035,1.72253047072272,126,0,"orangeleap-tangerine",20,0.5,"ham","False","False"
"781","412d2dcf30417700ca80d0a7b38468c334424780","js: Add support for POSTing plain strings using httpPost","False","None","t",1,1,1,0,41,30,641,7,22.8048032407407,29,16105,1.04385041122449,8015,0,"showtime_zh",8,0.5,"ham","False","False"
"1011","416626bc5ee13624da53089b0e63e85ff5b57b94","Added new OpalMixerEndPoint, OpalMixerConnection etc classes. These utilise the OpalMixerXXX classes to rendezvous calls, mix and retransmit. In essence, the core of a conferencing system.Added a super basic MCU application to test/demonstrate above.There is a LOT more that needs to be done to have a practical MCU system.nngit-svn-id: https://opalvoip.svn.sourceforge.net/svnroot/opalvoip/opal/trunk@22832 023b2edf-31b2-4de3-b41e-bca80c47788fn","False","Feature Addition","t",4,4,13,2.80732687348164,2884,200,176,11,8.65876691595441,161,7431,3.34588426318156,3701,0,"opal",47,0.5,"ham","False","False"
"3681","41ad038b82ef93c48d05b00b3d23330a74c65c64","Attempting to remove <repositories> section is failing. Saving partial unit test for brett to look at.git-svn-id: https://svn.apache.org/repos/asf/maven/archiva/trunk@583903 13f79535-47bb-0310-9956-ffa450edef68n","True","Corrective","t",1,4,4,1.45016200744999,56,4,454,12,11.4880092592593,64,6477.5,1.05682983232821,2643,0,"archiva",29,0.604727585698,"ham","False","False"
"1891","41de5d15dbd5f78de13e997deb94ee26733e2443","Refactoring and efficiency improvements in data package. Made it possible to have multiple implementations of SimpleGdb, for multiple Schema versions. Currently only schema version 2 implementedgit-svn-id: http://svn.bigcat.unimaas.nl/pathvisio/trunk@2186 4f21837e-9f06-0410-ae49-bac5c3a7b9b6n","False","None","t",3,13,23,2.11043963918788,944,760,266.304347826087,10,52.0640796095008,276,6916,1.01619316907222,968,0,"pathvisio",33,0.663375450549,"ham","False","False"
"831","430507d2f8396f8089b2b0f039d401ed303396ae","Now using LWJGLPropertiesDialog.git-svn-id: http://jmonkeyengine.googlecode.com/svn/trunk@1741 75d07b2b-3a1a-0410-a2c5-0572b91ccdcan","False","None","t",1,1,1,0,3,4,268,9,15.0125694444444,17,248,1.06661084924207,240,0,"MikuMikuStudio",18,0.494976842114,"ham","False","False"
"1181","442cde6e95b5fab495157fc776e42edeaa798c2f","Updates for file watchdoggit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@370049 13f79535-47bb-0310-9956-ffa450edef68n","False","None","t",1,2,4,1.58145818760381,159,166,81.5,10,147.11294849537,12,765.5,1.00234433174092,427,0,"log4j",20,0.938449450815,"spam","False","False"
"1810","449772b0f8d2d4da57b89791f92e0fe0d03a3cf1","SPARQL 1.1 negation: first attempt at implementing EXISTS. Standard case seems to work, but still a bug in combination with NOT (see testcase sparql-11-exists-02).","False","None","t",2,4,17,2.31189378748739,837,514,660.235294117647,4,1.23786628540305,44,152,1.11299059382747,32,0,"openrdf-sesame",18,0.817421144826,"spam","False","False"
"821","449996c2eb0a27edc980529857ea361c3718947f","mod: community tab deactivated for instance lists","False","None","t",1,1,2,0.266764987803026,43,1,14,2,80.5499710648148,1,331.5,0.503103663436438,260,0,"geoknow",6,0.96635679872,"spam","False","False"
"3771","4523c7c39ad68e3de25c2b78da42fbd82069b636","grib intervals, pass 5 : refactor","False","None","t",3,4,5,1.50147172668863,103,29,797.2,9,14.467662037037,84,20549,1.41221481470068,1343,0,"thredds",5,0.00863544644626,"ham","False","False"
"2110","45a03727d44a6818ca246bfddcbc5f1461e5a8a6","Fix the initial redirections and url issues","True","Corrective","t",1,3,5,1.75748648960485,30,7,522,10,3.48178240740741,55,20084,1.05944286843085,14139,0,"weblabdeusto",5,0.0819315643641,"ham","True","False"
"1841","4732974b994760d673f9e1caaf02e786af865a9d","avoid boxing/unboxing when no class object is available","False","None","t",1,1,1,0,10,2,38,8,0.19056712962963,39,2227,6.24749468569693,1402,0,"errai",6,0.409841979573,"ham","False","False"
"2851","478c0a4bbd66ea01e1d66570bb2bd6ebb6a5af83","GS-276 Fixed imortssvn path=/trunk/gigaspaces/; revision=46171nnnFormer-commit-id: ebf3905f7c41f79ce9528db4f6388954ea04351e","True","Corrective","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OpenSpaces",12,0.676429491431,"ham","False","False"
"1621","479914d5dec60fb3f645f9feedb1a94f8bda6c62","BUGID - print test plan - print test cases  using execution order","True","Corrective","t",1,1,1,0,59,58,281,8,6.51725694444444,22,13697,1.15343878698115,2845,0,"testlink-code",10,0.58982297025,"ham","False","False"
"1781","4854929508d392a3ea21b1a0030c1ca4f0ba16da","fix compile errors under ubuntu 11.10","True","Corrective","t",1,2,4,1.72724860626392,13,13,198.5,12,103.082783564815,25,64.5,1.00452977198702,42,0,"cocos2dx-js-callbacks",6,0.833526318852,"ham","False","False"
"801","4a70266f8ed31ac161b440d46887d2f373fd0d43","OAK-685 Enforce referential integrity for referenceable nodes  - introduced the multiple value properties again  - added the property name to the stored path to help with OAK-1137git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/oak/trunk@1541659 13f79535-47bb-0310-9956-ffa450edef68n","False","Feature Addition","t",1,1,1,0,8,8,400,14,0.123368055555556,7,1603,9.10582606248241,1063,0,"jackrabbit-oak",35,0.827546027221,"ham","False","False"
"1871","4a778b0728551f8f96138243fd338b8e37dc4238","Removal of invoker optimization as under JDK >= 1.4 it does not make things visibly faster and under GCJ it makes thinks worse.","False","None","t",1,2,8,1.70362451899577,18,492,599.25,7,153.328236400463,326,3030.5,1.00395956292778,2577,0,"rhino",14,0.793914218702,"ham","False","False"
"3791","4c275525fc096f25190aba5428092fe58a21c62a","Started on DCC Recieve Support. Can recieve files (both passive and non-passive), need to add usable UI, resume support, send supportgit-svn-id: http://svn.dmdirc.com/trunk@2821 00569f92-eb28-0410-84fd-f71c24880f43n","False","Feature Addition","t",1,1,6,2.43892371959883,411,19,76,3,0.109565972222222,7,3168.5,3.66201869751228,3033,0,"DMDirc",31,0.5,"ham","False","False"
"2511","4cd904a3de335492e3a64034c4d3bf4edeb1b523","NEWttPOIrequesthandler proxy POI.php and POI.class.php, use getMarkers2 in dasp.js","False","Feature Addition","t",1,2,3,1.50765580124229,150,2,78.6666666666667,9,2.59671296296296,16,197,1.12836741607089,194,0,"myMed",11,0.5,"ham","False","False"
"1351","4d3033c38dec6a0b89ee6a830ca7c56518872bff","Woops. Fix the light. Was sending position instead of direction to the shader.","True","Corrective","t",1,1,1,0,2,2,59,1,5.99703703703704,1,679,1.16674901185771,672,0,"Vajra",9,0.000727796008575,"ham","False","False"
"1761","4d903a5ac68079da221a97a9f7e0813273495cce","803 Build version advanced to 5591-842svn path=/trunk/gigaspaces/; revision=87948nnnFormer-commit-id: c4814b13c2f005da76e12fb9018eb744fb188491","False","None","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OpenSpaces",14,0.5,"ham","False","False"
"2310","4ddf43880d41bab28387b73a9937fd2b17d354be","Improved container standard path creation util.","False","None","t",1,1,1,0,18,9,193,23,0.17162037037037,25,4446,6.82681413541948,2637,0,"fuse",6,0.384474785539,"ham","True","False"
"3310","4e6de5edc43f44633ea432085199f55f119e90a6","changes done for hibernate mappingsSVN-Revision: 4746n","False","None","t",1,1,2,0.468995593589281,18,2,57,14,3.98993055555556,8,192.5,1.18797319641459,159,0,"catissue-dynamic-extensions",5,0.711690214888,"ham","True","False"
"3110","4edc853bbf57f70e20cc2a9f52186aa25af95281","Desingleton PluginManager (and as a side-effect, ServerManager).Depends-On: I72fe837b5ea2352ae0c695948336efcdd92c09c8nChange-Id: I4a3d9b78a5f80aab0330d0906e8c76d00813c97cnReviewed-on: http://gerrit.dmdirc.com/2523nAutomatic-Compile: DMDirc Build ManagernReviewed-by: Greg Holmes <greg@dmdirc.com>n","False","None","t",2,18,43,4.73771288564225,417,281,282.906976744186,9,192.267408484065,1836,8507,1.00047484726622,523,0,"DMDirc",24,0.5,"ham","False","False"
"1191","4f59a0d7f71c1762da80f6cefffab3252585e8c9","Xpath debugging.git-svn-id: https://cruisecontrol.svn.sourceforge.net/svnroot/cruisecontrol/trunk@2297 878de816-9c12-0410-b5fe-b34e1928e20dn","True","Corrective","t",1,1,1,0,3,3,306,8,0.078599537037037,2,1391,13.7227212487115,1382,0,"cruisecontrol",19,0.0116617561976,"ham","False","False"
"1171","50d37846c1085089f1d14171bf7c0c72b9908251","first draft impl of WebServer listen class","False","None","t",1,1,2,0.977417817528172,64,4,39,5,0.536730324074074,3,22507.5,2.39000558665118,15954,0,"Stroika",5,0.765807854891,"ham","False","False"
"2531","5131538019d499e595a8180aef00d69f7f298aac","added support for dependencies of capabilities, e.g., the capabilities of a meta-classifier can depend on the base classifier's capabilities and are therefore only soft-capabilities extended enums by display text (for nicer display in GUI) and comment fixed Javadocgit-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@3016 e0a1b77d-ad91-4216-81b1-defd5f83fa92n","True","Corrective","t",1,1,1,0,1101,834,834,1,15.9795833333333,2,918,1.06257985450184,743,0,"weka",42,0.483152513429,"ham","False","False"
"1910","53ff1c65bd6b7614a86703c659a78009a15181ee","Alignment show preference updates","False","None","t",1,4,5,1.04081887426485,820,855,3151.8,13,1.11020601851852,658,5258,1.36104121214743,4063,0.500124532281839,"IGV",3,0.5,"ham","True","False"
"3061","542ccd782f731d73a2ffb5fc1af9f1aac0b13f85","Fix: Diff All Side-by-Side and Diff All Unified-buttonsWhen pressing the Diff All Side-by-Side ornDiff All Unified-button on the change screen, thenopened browser windows/tabs shows diffs using Basenas old version and the latest one as active patch set,nregardless what has been set using thenOld Version History: drop down menu and what isncurrently active patch set.nnGerrit don't remember the base patch set in the URL,nmaking it impossible to copy-and-paste the URL tonco-workers to show them the same diff a user isnlooking at.nnThis change fixes these behavior to make sure thatnthe opened new browser windows shows diffs using thencorrect old patch set and active patch set bynupdating these 2 buttons' click event handlersnin time and Gerrit can remember base patch set bynembeding it in URL. For example by defaultn'https://<gerrit site>/#/c/33090/1/<patch name>'nmeans comparing patch set 1 and 'Base' of change 33090.nWhen comparing patch set 3 and patch set 1, itnchanges to '3..1' syntax asn'https://<gerrit site>/#/c/33090/3..1/<patch name>'.nnChange-Id: I89d11e6038f01af48870bab98f14423a986df9cbn","True","Corrective","t",1,4,7,2.54090488734447,118,109,506.571428571429,39,62.185765542328,144,44,1.13138910589953,22,0,"gerrit",139,0.00844296999803,"ham","False","False"
